,0,1,2,3,4,5,6,7,8,9,10,11,12
0,4.1738521859458216e-08,0.01982607925621582,0.02501281810394017,0.045874877923501846,0.3761565831260638,1.0795752208404041e-10,3.2122650336358013e-09,4.3193210857293976e-07,0.036676291210109374,0.11103725502634593,1.8069022741976255,1.4506230769430734e-10,4.480023384683157e-08
1,0.4107681275117883,4937.122057102122,16275.678464571742,0.3383022518327931,0.8146960106093298,8.75770025261441e-06,4.4145823266641575e-07,1.6346485980821756e-07,239314.95119917113,0.001468424225582376,3.8701755073556274,6.367701906975286e-05,2.1089664251382364e-05
2,2.6035421134269227e-08,2.816016837486258e-12,0.0002497272652898514,3.752095068009664e-09,3.4409219380295374e-06,9.821175436749296e-05,1.931485106735787e-09,4.148702677569511e-06,1.063481804181584e-07,0.0008345179694276101,5.7863863266990456e-05,0.001783837847687728,2.0703194124310925e-08
3,2.2893553311321485e-07,0.0005538206771792486,0.0001088171278448955,0.0813457249769349,0.45396852830956763,0.0003707660985585344,2.1895839356018307e-05,2.4255168555600744e-07,6.0769358904880635e-05,9.235039834945032e-09,2.7194847897508336,0.002299152296914172,0.0019476220677230288
4,1.7637268236799267e-08,1.9624683467461856e-05,0.0010122469222914883,2.493023371815413,0.5000119581709198,4.428608242008474e-14,5.5703132123764394e-09,9.727366908375465e-08,7.339848358486987e-10,0.00012617899548169462,166865885.0385933,1.6946153296850383e-07,4.2397400443401916e-08
5,0.00011869072182460869,2.6026150038552366e-06,0.00015673470161839298,3.8635147851642646,1.924558668581543e-10,0.067346821681657,8.01698169867065e-09,8.506831647231219e-06,2.0540598794528488e-05,0.0039803512560245904,1.8044875269948173e-13,10.849010666041615,2.8049803630296837e-08
6,2.7659548094167315e-08,7.477658578245732e-05,0.0020043859202456284,1.0237603481998687,0.9852919012136291,1.9679676791215707e-05,9.871412497935636e-06,5.411940457163804e-07,1.3144259575294419e-05,2.5213928119773697e-05,9.147401274370138,0.00038012282492203264,1.9653868814459353e-06
7,8.821271549003553e-08,1.1887078692720392e-05,0.005270395398104751,1.113258653857036e-09,3.465152331352825e-05,2.2664652414548396e-05,3.51297225184042e-10,2.635765790971547e-07,5.338443183033657e-05,0.01657639175419673,0.000537399531312212,0.00024682346460612865,5.206394435317273e-11
8,3.5295619696913876e-12,6.308164080344729e-08,0.0005532650342220038,9.649740877247301e-09,0.00014658609852381813,2.0946927457434117e-05,1.2994872042515352e-09,9.349559775460074e-09,3.6912536572910864e-07,0.0022164748109415604,0.002252190949766043,0.00018928698411582756,6.5532973479551075e-09
9,1.4204704839428207e-07,0.00034020466738086654,0.0010205056905348518,0.3962629018024881,0.7988184190849553,0.0007091546749090951,0.0007690991474030563,3.800073415828509e-09,3.144563034811654e-08,1.0979203700164662e-06,6.315191266324384,0.004204719542760838,0.009588935451221636
