,0,1,2,3,4,5,6,7,8,9,10,11
0,85.94052206761167,80.10233811285198,15.732077730016712,6.417885761124744,7.5399941400109505,89.18614331716617,81.42700593071609,81.67725832910399,17.30916070060378,75.34507406350953,3.078088754238788,14.133361423729514
1,4.708567406308362,71.83393475697902,34.854471378391786,51.96932302570777,97.54437019351073,44.100352387865605,15.7574593423187,29.88297535453338,68.60094401624431,55.327090003252536,11.640005814455513,31.338785400436127
2,62.349528778744876,57.058465019650704,50.60770489830496,18.59406877457298,8.299720624666335,89.22764087354022,15.173511165844701,47.664814726704456,62.15834095087824,71.69780935058523,61.32770313294532,81.24674537568957
3,13.932349726537769,59.327739536631505,47.144112624167875,55.695885086828866,4.563319271998619,32.722382292787785,26.993707048319173,22.41185405226602,62.88924941053545,58.66627738231004,1.2215566685105612,15.202779656057764
4,53.89465571058941,92.21097147959424,25.03778012074675,47.264292482008585,32.09516632139305,42.419554393151955,46.249718481727456,4.602334867528484,61.75712367319318,0.38281945688518637,99.6123012284538,43.96378331814514
5,2.947634403959556,75.80232522015213,36.6874201835589,36.743756992568315,78.2033951530955,61.23927938547711,36.8790957648618,24.68286643613808,74.4803762268457,16.194203799362846,1.8633780813317493,31.072090354095828
6,4.957980929044192,14.787916567783876,38.5320517036031,79.6632548389282,6.194801158816077,33.16158615093894,54.16812541489248,65.84685193046987,79.14464143674451,0.16413239331158547,26.447139223858358,13.452730433761205
7,4.158030700977001,59.33163278767118,18.61032140355779,95.2062920530883,38.73675901662754,6.935689991437513,27.177928375377213,45.02426173943628,69.29852851556669,80.16775371091843,11.92486718186124,46.6378675150109
8,2.38873210859785,14.383226659835467,91.8952552523578,48.063737563085795,3.503745083320842,36.15897690960112,54.17283395891667,67.3700027016527,70.12903779777201,5.347029385338766,76.91980127825958,42.11202183865746
9,2.3900016002388913,12.718137774269774,51.42463425800611,52.428502969230664,32.63045088509479,36.655522827257414,48.6429332648015,65.48653293179812,78.8293239069902,12.58366993326296,0.12290528900608555,44.17056473450236
10,68.10558526197458,8.781823579228263,11.488993947138983,44.082561601681,42.82675612388176,1.8875821354367448,54.181169158198216,2.5977316069189293,72.39448334415471,5.175594673689542,75.8282460368116,42.81043374449202
11,4.529540567294175,19.284845767459014,2.8729993881561247,46.08760361533926,7.3524436748051,45.41565355569043,44.12707128861365,76.00965904184086,64.47042072875206,79.94532540828888,3.40972827831159,49.30115855685557
12,2.3612067208443324,20.145740398617626,27.008656690125136,2.4760733462767845,6.224819329482393,42.68413947745144,28.780802859451573,23.278733408860457,60.63024105483841,56.04443879030463,26.75263451234979,41.86523321203125
13,69.78772229850443,86.3307105649394,27.136444633295067,7.2270442109363096,45.069459947394286,30.977983382123707,30.452861172947976,15.338558086085854,68.82392536396411,74.22768655632304,11.350556993283327,26.883464437520544
14,2.340650919153138,59.96587331520799,35.00044196467532,48.04679469637188,41.854878594335226,38.29147092604042,52.987200614545586,70.32350158666607,59.726386196209994,76.74298269837797,74.5741261676161,46.60853324566753
15,65.40287190646497,94.38173309699422,50.98515911433731,41.0174893586866,32.48586135832989,30.346615233227755,16.4652760955272,0.4253677337836579,63.28013318546239,0.10524121357155404,76.57836468281303,33.693823080206265
16,2.327675504764018,7.831096234096119,15.564397754493335,48.14233498257536,4.071698033507564,46.889647125158135,50.72851014528148,59.7982113908906,69.00146669009249,20.315550380283735,92.3480603051954,36.33886222871452
17,2.3404985025077782,86.53362297660344,31.92268190967824,47.907621984742626,38.42857930554898,37.7110675520391,53.078945482941066,74.88548034601943,68.62307700035113,74.38962750359505,0.6273079233040164,47.562894469623345
18,62.30623238154244,68.08140795340037,86.14422630574745,40.46556933260893,40.02735045513149,89.82840786850525,86.58534471030133,47.14750894448995,75.14376702012497,3.184200905566051,54.0663889418433,34.27133819461794
19,74.93591865220188,3.255716672624949,51.050407036360184,52.00004198162904,33.634164717821974,34.420535530356865,18.441440264634004,24.87485565005776,67.79348425837787,0.09162297817389223,76.11255678514337,30.225937157057185
20,71.17529287652857,68.06887476231795,50.925097339923425,55.42095876126154,29.761370087411024,33.7314744157636,54.132845649620464,18.069304704525923,68.47909012406804,0.3772479071735273,76.18656074360388,30.20610258819782
21,69.78772229850443,85.83595315706697,27.136444633295067,7.0310152442161336,45.069459947394286,41.60331567963094,29.772323457402827,15.803112643305926,69.4758000675842,74.22768655632304,11.350556993283327,25.77010284361409
22,67.73785741884866,92.84114141235399,37.54298246061002,55.419795096664586,19.950966508191357,33.20880383902757,27.597322563781816,0.8227659078907834,67.73890083658999,2.1692057000557354,5.037660682747431,99.48399646560392
23,2.396110707448602,1.623276628199271,90.95080341072628,54.718862122035986,33.65660556554857,36.44856671777126,37.32153736333922,36.6806381901261,60.79505058202469,54.3224258073618,1.7829695034154391,30.799944679536964
24,2.3887726772568816,98.38830161805245,49.85300631441667,54.899213560723574,4.694731268336898,32.74558553558284,54.16923784328991,72.02418931431357,68.97542976390105,0.05875976093850355,96.10374266619205,44.6496248430327
25,3.610854907157772,15.044204254171536,2.8729993881561247,95.14458154096347,39.22464956122497,52.942522144543034,53.21425569387799,42.64664195508396,64.4155088866427,79.39160502034412,97.80858038670937,16.185230910345297
26,2.3363447204274346,19.432120976763457,23.7691841048513,2.4760733462767845,45.61484303558977,27.466812610672896,29.418007308153097,65.84990005226823,62.31662261432653,56.04443879030463,97.43525988801301,90.62784498292825
27,70.44884163899681,8.781823579228263,15.736726390562541,44.56951507095195,42.82675612388176,1.8875821354367448,54.16790477784776,14.185136811908539,59.85850780108317,0.9302125195081103,75.89130340180571,42.81043374449202
28,3.5704967748298415,16.858065745104504,12.90620078402128,40.9692849255174,4.075480593099626,34.14173896490002,54.26045611663628,67.35784993921878,62.9331185079836,19.156835948775345,92.34507217450818,14.766369141110609
29,2.396110707448602,1.623276628199271,90.95080341072628,54.71375363598165,33.4888421226519,36.44856671777126,37.32153736333922,36.65947029783163,68.41132575567126,54.3224258073618,76.55559981600445,30.189526251275417
30,2.3511175573438092,19.35938037332544,36.20740180860791,2.4760733462767845,6.224819329482393,43.09502193024603,36.91192854424339,24.71092844492055,60.63024105483841,55.9815822158118,26.75263451234979,41.5124278216453
31,53.81130633300101,15.642828572903715,80.39417137379688,61.38719320882441,9.221204154554728,1.8875821354367448,55.30196563943006,68.72124034368902,62.83553507519373,51.909919422832246,73.59636295151145,42.73300977409524
