,0,1,2,3,4,5,6,7,8,9,10,11,12
0,5.160237542270748e-05,1.1344264822180021e-09,0.0021422916518732196,0.750694271917998,6.002538676638006e-05,0.9659189236882186,1.5408985300535436e-06,0.0004956885840707972,2.791926312926045e-09,0.00013219442976397327,3.347953342673497e-08,7.687718918956673,0.2411139050750043
1,2.071164701868346e-06,1.862136743362644e-05,0.00019733769847172228,0.4999933894543324,2.815085722635363e-18,2.7583188269023595e-18,0.5000778065301777,2.2759608683884237e-06,5.8489862295899385e-08,0.0006953558216704403,1.7277177828893667e-05,8.612245612063924e-06,8.499409763418869e+274
2,5.236820320190462e+281,3.114266670281744e+289,2.184309661256171e+284,4.931459923511512e-12,1.1795429882493817e-06,2.5422411541155925e-06,4.1200367715438064e-10,4.825625045419438e-07,inf,0.00011977361897345908,1.6733543509502697e-05,4.628237274229465e-05,1.5836997276040782e-08
3,5.407939953946761e-07,1.7828144209927481e-06,2.2827600626710734e-10,0.2040835173815828,0.00011457295024293504,0.00011409233763178412,0.4998981907224869,7.168114070788009e-07,2.089024728064024e-06,2.2001122317990094e-10,130462.91650193476,0.0009453853268795489,1.0565696559082006e+23
4,2.565555084072587e+106,1.064826807109377e+105,4.3565939033827004e+103,0.0003136392496179235,7.340018949425581e-06,0.000270097028921872,0.015822244141723004,8.707263055677629e+118,5.968187604638141e-09,0.0006291353043534691,3.336981034694194e-07,0.004969880933502431,124.44195405738073
5,2.0656534117265997e-06,5.156953508985912e-07,0.0010327262861082895,0.49999999660118316,1.740115465080275e-15,0.4999999999748166,5.551821543549055e-09,1.5159029941314828e-06,2.0265149341687016e-06,0.0003064975748744548,4.899877910911137e-08,1.8875379931621245e+304,9.846280233493091e-10
6,2.0718639835128085e-06,1.864018003165327e-05,0.00020501670652522388,0.49999331184675083,3.8435662584953034e-20,3.177987763805894e-20,0.5000778065251965,2.3867253930549907e-06,1.1945699436360955e-07,0.0006256179067034203,5.161316904770983e-08,6.285058071441926e-05,2.2209512466978606e+274
7,2.3212617310918312e-07,3.7848179169204245e-06,2.6584434439404717e-11,0.09762331925987676,9.872448273464582e-07,9.872476187939318e-07,0.4999944308991015,6.074630818486817e-08,7.027925668896522e-07,1.2199045823083666e-09,4.561420289199443e-06,0.0011874737620449786,6.507044390951677e+28
8,622.0988456952093,70732494421.07672,1773252.6558404823,1.645856170223237e-10,4.0460394632413e-06,1.7267583749697268e-05,5.602793485812692e-10,5.068655214392288e-10,422301234576842.7,0.0011984060049160397,6.0714460916310125e-05,0.0003243436681875384,1.480405984304286e-08
9,1.1796631246398914e-05,4.1167423037108023e-13,0.0007561983406734854,4.5906473156829304e-09,7.429413458597484e-07,0.00011133386092312629,5.449869220785413e-10,4.358531412350102e-05,1.873736787690164e-10,0.0025757045854905175,1.2182526989935632e-05,0.0020748300309616483,2.135094302003941e-09
10,1.754325075659694e+284,2.2645531364033497e+287,2.852141243317338e+289,0.08718273675594172,0.49999910032740263,8.29211978890593e-07,8.885735577813729e-07,2.429012251474509e-06,inf,1.0028789187715767e-05,1.5997814564598425e+27,0.000674053175018508,927.1508957207797
11,2.0658225460475342e-06,1.8631168212494608e-05,5.993668541984273e-05,0.49999300359376897,6.336860588668176e-17,6.305249367851435e-17,0.5000778065054109,1.5141923794311415e-06,1.5262606737452102e-08,0.00021886814973715312,9.073150386170606e-06,0.05676252218073613,1.9338826149370534e+276
12,6.589566232832599e-06,5.361365838391892e-08,0.00027542452467277986,1.4818377529196358e-20,1.8996464564867068e-09,6.639222415152256e-10,3.8916518072952744e-10,1.9998972209054727e-05,1.3364334123068103e-07,0.0008539624586197569,2.9622804111363895e-08,1.2544192355245227e-08,1.1921936500776857e-08
13,5.027030213219815e-07,1.865672024089486e-05,0.0010502909654061831,0.49999973454464414,0.5000000000000001,1.9579032844497203e-17,5.547629987888103e-09,2.4716267259534504e-06,1.63563470935481e-06,0.0001475646840999172,3.242723923402942e+210,6.403407872162601e+22,1.4349893560723868e-08
14,4.875852242791641e-07,1.4456793476421082e-05,0.0036754568083451774,0.4999999965987711,0.4999999999999982,1.741601906146093e-15,5.551821473306457e-09,1.8573746503737805e-06,4.285359921508081e-06,0.021668361197195164,2.373702619431868e+292,3.0287180298247195e-06,0.5631053012374913
15,2.2916315248538588e+116,3.720269694831217e+116,3.332177780209662e+119,3.143431994164881e-08,0.0001875135209491027,0.00011578822260182549,4.743108570675742e-10,1.117553475270638e-07,3.780765255894486e-09,7.473234208546971e+132,0.0026596288390686664,0.0015920289319621202,2.4101054200998032e-08
16,6.5852879928195145e-06,5.237376603616556e-08,0.00033200447364288885,2.7081518321769403e-16,3.036142191065837e-08,7.742737367458833e-11,3.89166263382719e-10,1.9976874699333838e-05,1.3080702512063178e-07,0.0010525352324363935,4.7349454672028263e-07,1.4632632874228679e-09,1.1921971157425535e-08
17,8.605511617593808e-06,1.856805317937083e-05,0.0010292828353514044,0.4999997422917392,0.5,2.3723664948951785e-21,5.548035902151803e-09,1.1482078555728216e-05,1.0104594713769605e-06,0.00010769905612390809,3.443217151007754e+210,1.2392293480432781e+20,1.6494026853846858e+27
18,0.011114888849761403,0.0010848619149920872,9.474843716236693,1.6010197788730408e-08,1.6312629740774805e-05,0.00021398039347779704,8.282920146713625e-10,1.6157460604752893e-06,0.001036621570227926,7990.988371805812,0.0002206586910366386,0.0015162102583755061,6.114729791510328e-11
19,2.2857264971441377e-12,5.84610458480071e-07,0.00022113160218974106,2.475201270185527e-11,6.261860575445642e-07,8.045765330198135e-06,5.7730849697434155e-08,2.613724117354401e-07,1.621731657361222e-06,0.000743813871663515,8.20907925366611e-06,8.452311318901077e-05,6.554572926928796e-07
20,0.00027018692374133885,6.827323731666135e-07,0.0009236666719106626,3.595550257345716,3.6672707017781617e-09,0.1923041407601698,3.118994190511151e-08,0.00019416146678889753,3.2850305043350176e-06,3.723976625654905e-05,3.351334267616652e-08,48.36282961020976,1.6936541775156483e-07
21,3.0071965864703223e+287,1.0738854355850656e+286,3.9767937246765814e+283,0.07598125440593975,1.3151694128355964e-05,1.7345624096478246e-05,0.42130213605939787,2.589645690935795e+42,inf,8.887982661991123e-06,4.3256760474175486e-07,0.0018630935296834366,118505458491.33968
22,2.063131053989508e-06,3.122145855948157e-07,0.0010183065785267695,0.4999999965212054,1.7401153711340446e-15,0.5000000000251801,5.5518215434505874e-09,1.1835955481746374e-06,1.3700178657300275e-06,0.00029635102203922205,6.8658648556221815e-15,2.3194301693143842e+303,1.5981289701524405e-08
23,8.205626335497794e-07,2.472151491705682e-07,0.00014856991644311633,1.946009442070632e-06,3.015412322518727e-07,0.0026008860486751574,3.50992646325341e-13,4.572555215434199e-07,1.8016685978879736e-06,0.0004242666955576318,4.711984991461362e-06,0.013773515498493831,3.787918051384468e-09
24,8.370726781199125e+284,1.1185286222829006e+288,2.7102744501275397e+289,0.09287548245464362,0.49998261077885503,4.238447416734676e-06,4.29236473067495e-06,2.2697245514624684e-06,inf,2.9061309257295985e-05,3.9897677727652486e+20,0.0012657196409181846,0.00042960155361771785
25,2.0710252332435687e-06,1.862368928976361e-05,6.0180475571003046e-05,0.4999933853636483,5.977668831594008e-17,5.94703241984434e-17,0.5000778065299151,2.251795377381092e-06,5.441643165498639e-08,0.00022001168030345297,9.15687996313477e-06,0.05989527292425793,8.827080116860316e+274
26,2.7196736724735083e+287,4.5643014006893724e+286,1.0072524875020024e+284,0.015769924788328362,1.3240317485764099e-05,4.815910566778454e-05,0.13336529870755137,2.2315246906033156e+42,inf,0.00010466769683404929,6.722991470758977e-08,0.001332625889921492,16669.56415299919
27,4.40627580104763e+115,2.489883092390501e+116,1.6568910772355356e+119,3.022106760981986e-08,0.00025234570713458506,4.476160651732013e-05,4.990241067907572e-10,1.274708486638754e-07,2.6568498595320735e-08,3.7587281576390466e+132,0.0035844601631414715,0.0006159228591400861,2.0401383179148697e-08
28,4.520851241607325,1.4656304452493139e-05,0.0010893575480308358,0.4999999965787682,0.4999999999999983,1.7416010324140701e-15,5.551821472356311e-09,6199.187900172644,3.2616976698136086e-06,4.2254404072931045e-05,1.5039473296686894e+292,4.870453711400284e-06,0.21354105714816438
29,4.482332229447174e-07,1.8653410430974332e-05,0.001128439862887302,0.4999999962675294,0.4999999999999982,1.7449849545092598e-15,5.551825154123925e-09,1.644483066314384e-06,2.2237862474642426e-06,1.8158940173047983e-05,1.2680463436455185e+291,4.100702208353339,0.2135407650854736
30,2.068501478089405e-06,333.26997491463214,0.0010930824282556625,0.4999999965018164,1.7401155491086278e-15,0.49999999997481653,5.551821543642025e-09,1.5637474004749536e-06,493070.7620429424,7.495047570934035e-05,5.0367716433759657e-08,8.56548536356916e+303,1.3881234369943101e-08
31,3.1659255499754756e+115,4.502888130988834e+115,4.593840253907751e+118,2.6915429695324576e-08,0.00016464212525008317,0.00011604783833786996,1.223186072695349e-10,1.6432655756530684e-08,1.0015786674827045e-07,8.422336971776406e+131,0.0023352396207539103,0.0015956119609380527,1.0059931360391428e-08
32,6.070526453026461e+105,1.1121061990326798e+98,2.030510984275659e+102,1.1038451898388025e-09,6.078243117187088e-08,5.5057947305330436e-05,3.2200414184226927e-10,1.7233654375467956e+118,3.234029565198822e-07,0.0005207786540411541,8.015333359805945e-07,0.001002224699895617,1.2733637140122462e-08
33,2.4581286980800578e+281,1.817038325607902e+289,1.0051726694344513e+289,0.23635622697244804,0.4999999942176343,5.645898588677972e-09,5.608111801046021e-09,7.810854699710994e-07,inf,8.337898334356097e-05,1.3908293806241835e+46,1.5188460539164309e-05,4.256518104935157e+32
